FILEID,STUSAB,GEOCODE,COUNTY,TRACT,BLKGRP,BLOCK,AREALAND,NAME,INTPTLAT,INTPTLON,P0010001,P0020001,P0030001,P0050001,P0050003,P0050004,State,Proposed 2022_SD,County,Tract,BlockGroup,Block,Adj_Population,dif_pop,adjpop
PLST,DE,100030155022015,3,15502,2,2015,0,Block 2015,39.6917997,-75.5276178,0,0,0,0,0,0,10,2,10003,10003015502,100030155022,100030155022015,0,0,0
PLST,DE,100030155022016,3,15502,2,2016,74068,Block 2016,39.694108,-75.5348559,0,0,0,0,0,0,10,2,10003,10003015502,100030155022,100030155022016,0,0,0
PLST,DE,100030155022017,3,15502,2,2017,45615,Block 2017,39.6965033,-75.5409134,0,0,0,0,0,0,10,2,10003,10003015502,100030155022,100030155022017,0,0,0
PLST,DE,100030155022018,3,15502,2,2018,7629,Block 2018,39.7038083,-75.5440479,27,27,19,0,0,0,10,2,10003,10003015502,100030155022,100030155022018,27,0,27
PLST,DE,100030155022019,3,15502,2,2019,1483,Block 2019,39.704585,-75.5438751,9,9,9,0,0,0,10,2,10003,10003015502,100030155022,100030155022019,9,0,9
PLST,DE,100030155022020,3,15502,2,2020,9792,Block 2020,39.7030522,-75.5443565,41,41,33,0,0,0,10,2,10003,10003015502,100030155022,100030155022020,41,0,41
PLST,DE,100030155022021,3,15502,2,2021,10360,Block 2021,39.7025034,-75.5448035,18,18,18,0,0,0,10,2,10003,10003015502,100030155022,100030155022021,18,0,18
PLST,DE,100030155022022,3,15502,2,2022,9993,Block 2022,39.7019797,-75.5453149,32,32,23,0,0,0,10,2,10003,10003015502,100030155022,100030155022022,32,0,32
PLST,DE,100030155022023,3,15502,2,2023,9855,Block 2023,39.7014583,-75.5458308,35,35,28,0,0,0,10,2,10003,10003015502,100030155022,100030155022023,35,0,35
PLST,DE,100030155022024,3,15502,2,2024,9602,Block 2024,39.700927,-75.5463387,16,16,12,0,0,0,10,2,10003,10003015502,100030155022,100030155022024,16,0,16
PLST,DE,100030155022025,3,15502,2,2025,9273,Block 2025,39.7004031,-75.5468526,17,17,7,0,0,0,10,2,10003,10003015502,100030155022,100030155022025,17,0,17
PLST,DE,100030155022026,3,15502,2,2026,9134,Block 2026,39.6998805,-75.5473695,29,29,24,0,0,0,10,2,10003,10003015502,100030155022,100030155022026,29,0,29
PLST,DE,100030155022027,3,15502,2,2027,8893,Block 2027,39.699352,-75.5478847,31,31,25,0,0,0,10,2,10003,10003015502,100030155022,100030155022027,31,0,31
PLST,DE,100030156001000,3,15600,1,1000,9042,Block 1000,39.7078619,-75.5657124,0,0,0,0,0,0,10,2,10003,10003015600,100030156001,100030156001000,0,0,0
PLST,DE,100030156001001,3,15600,1,1001,5124,Block 1001,39.7079983,-75.565003,0,0,0,0,0,0,10,2,10003,10003015600,100030156001,100030156001001,0,0,0
PLST,DE,100030156001002,3,15600,1,1002,15254,Block 1002,39.706869,-75.5646157,55,55,42,0,0,0,10,2,10003,10003015600,100030156001,100030156001002,55,0,55
PLST,DE,100030156001003,3,15600,1,1003,10823,Block 1003,39.7063983,-75.5654352,25,25,22,0,0,0,10,2,10003,10003015600,100030156001,100030156001003,25,0,25
PLST,DE,100030156001004,3,15600,1,1004,6210,Block 1004,39.707141,-75.5657866,17,17,11,0,0,0,10,2,10003,10003015600,100030156001,100030156001004,17,0,17
PLST,DE,100030156001005,3,15600,1,1005,590277,Block 1005,39.7001076,-75.5679661,135,135,101,0,0,0,10,2,10003,10003015600,100030156001,100030156001005,140,5,140
PLST,DE,100030156001006,3,15600,1,1006,6726,Block 1006,39.7013982,-75.5652864,35,35,22,0,0,0,10,2,10003,10003015600,100030156001,100030156001006,35,0,35
PLST,DE,100030156001007,3,15600,1,1007,8734,Block 1007,39.7006077,-75.5650379,39,39,24,0,0,0,10,2,10003,10003015600,100030156001,100030156001007,39,0,39
PLST,DE,100030156001008,3,15600,1,1008,5274,Block 1008,39.6991041,-75.5645666,23,23,17,0,0,0,10,2,10003,10003015600,100030156001,100030156001008,23,0,23
PLST,DE,100030156001009,3,15600,1,1009,13921,Block 1009,39.703432,-75.5645246,37,37,31,0,0,0,10,2,10003,10003015600,100030156001,100030156001009,37,0,37
PLST,DE,100030156001010,3,15600,1,1010,4893,Block 1010,39.6999635,-75.5648336,16,16,12,0,0,0,10,2,10003,10003015600,100030156001,100030156001010,16,0,16
PLST,DE,100030156001011,3,15600,1,1011,20195,Block 1011,39.7001291,-75.5724292,0,0,0,0,0,0,10,2,10003,10003015600,100030156001,100030156001011,0,0,0
PLST,DE,100030156001012,3,15600,1,1012,10762,Block 1012,39.7023907,-75.5637157,25,25,21,0,0,0,10,2,10003,10003015600,100030156001,100030156001012,25,0,25
PLST,DE,100030156001013,3,15600,1,1013,10638,Block 1013,39.7017514,-75.5635099,35,35,29,0,0,0,10,2,10003,10003015600,100030156001,100030156001013,36,1,36
PLST,DE,100030156001014,3,15600,1,1014,5089,Block 1014,39.6995307,-75.5646891,12,12,5,0,0,0,10,2,10003,10003015600,100030156001,100030156001014,12,0,12
PLST,DE,100030156001015,3,15600,1,1015,15187,Block 1015,39.7050343,-75.5650496,61,61,40,0,0,0,10,2,10003,10003015600,100030156001,100030156001015,61,0,61
PLST,DE,100030156001016,3,15600,1,1016,8363,Block 1016,39.7025401,-75.5705219,0,0,0,0,0,0,10,2,10003,10003015600,100030156001,100030156001016,0,0,0
PLST,DE,100030156001017,3,15600,1,1017,15991,Block 1017,39.705175,-75.5681473,0,0,0,0,0,0,10,2,10003,10003015600,100030156001,100030156001017,0,0,0
PLST,DE,100030156001018,3,15600,1,1018,13927,Block 1018,39.7051824,-75.5641477,44,44,35,0,0,0,10,2,10003,10003015600,100030156001,100030156001018,44,0,44
PLST,DE,100030156001019,3,15600,1,1019,13828,Block 1019,39.7035814,-75.5636573,43,43,34,0,0,0,10,2,10003,10003015600,100030156001,100030156001019,43,0,43
PLST,DE,100030156001020,3,15600,1,1020,9328,Block 1020,39.6985595,-75.562443,29,29,28,0,0,0,10,2,10003,10003015600,100030156001,100030156001020,29,0,29
PLST,DE,100030156001021,3,15600,1,1021,9868,Block 1021,39.6991988,-75.5626673,30,30,21,0,0,0,10,2,10003,10003015600,100030156001,100030156001021,30,0,30
PLST,DE,100030156001022,3,15600,1,1022,9948,Block 1022,39.6998433,-75.5628865,22,22,12,0,0,0,10,2,10003,10003015600,100030156001,100030156001022,22,0,22
PLST,DE,100030156001023,3,15600,1,1023,10023,Block 1023,39.7004787,-75.5630956,31,31,16,0,0,0,10,2,10003,10003015600,100030156001,100030156001023,31,0,31
PLST,DE,100030156001024,3,15600,1,1024,10363,Block 1024,39.7011123,-75.5633047,32,32,28,0,0,0,10,2,10003,10003015600,100030156001,100030156001024,32,0,32
PLST,DE,100030156001025,3,15600,1,1025,9538,Block 1025,39.6977686,-75.5624079,35,35,18,0,0,0,10,2,10003,10003015600,100030156001,100030156001025,35,0,35
PLST,DE,100030156001026,3,15600,1,1026,46009,Block 1026,39.6974447,-75.5745021,0,0,0,0,0,0,10,2,10003,10003015600,100030156001,100030156001026,0,0,0
PLST,DE,100030156002000,3,15600,2,2000,2017,Block 2000,39.7094731,-75.5642469,0,0,0,0,0,0,10,2,10003,10003015600,100030156002,100030156002000,0,0,0
PLST,DE,100030156002001,3,15600,2,2001,1629,Block 2001,39.7090544,-75.5646316,0,0,0,0,0,0,10,2,10003,10003015600,100030156002,100030156002001,0,0,0
PLST,DE,100030156002002,3,15600,2,2002,79515,Block 2002,39.7012496,-75.5624425,111,111,90,0,0,0,10,2,10003,10003015600,100030156002,100030156002002,111,0,111
PLST,DE,100030156002003,3,15600,2,2003,284109,Block 2003,39.6998691,-75.5591214,307,307,238,0,0,0,10,2,10003,10003015600,100030156002,100030156002003,309,2,309
PLST,DE,100030156002004,3,15600,2,2004,58762,Block 2004,39.7010314,-75.5570236,197,197,163,0,0,0,10,2,10003,10003015600,100030156002,100030156002004,198,1,198
PLST,DE,100030156002005,3,15600,2,2005,19496,Block 2005,39.7041416,-75.5610739,88,88,67,0,0,0,10,2,10003,10003015600,100030156002,100030156002005,88,0,88
PLST,DE,100030156002006,3,15600,2,2006,4801,Block 2006,39.6979824,-75.5552453,0,0,0,0,0,0,10,2,10003,10003015600,100030156002,100030156002006,0,0,0
PLST,DE,100030156002007,3,15600,2,2007,14237,Block 2007,39.7077564,-75.561871,41,41,26,0,0,0,10,2,10003,10003015600,100030156002,100030156002007,43,2,43
PLST,DE,100030156002008,3,15600,2,2008,29583,Block 2008,39.7002264,-75.5602356,89,89,68,0,0,0,10,2,10003,10003015600,100030156002,100030156002008,91,2,91
PLST,DE,100030156002009,3,15600,2,2009,12019,Block 2009,39.7062149,-75.5621897,40,40,35,0,0,0,10,2,10003,10003015600,100030156002,100030156002009,40,0,40
PLST,DE,100030156002010,3,15600,2,2010,18428,Block 2010,39.7072246,-75.5627486,35,35,26,0,0,0,10,2,10003,10003015600,100030156002,100030156002010,35,0,35
PLST,DE,100030156002011,3,15600,2,2011,16831,Block 2011,39.7048292,-75.5614516,43,43,39,0,0,0,10,2,10003,10003015600,100030156002,100030156002011,44,1,44
PLST,DE,100030156002012,3,15600,2,2012,46772,Block 2012,39.7010876,-75.5584615,154,154,124,0,0,0,10,2,10003,10003015600,100030156002,100030156002012,154,0,154
PLST,DE,100030156002013,3,15600,2,2013,23069,Block 2013,39.6986127,-75.5556659,54,54,39,0,0,0,10,2,10003,10003015600,100030156002,100030156002013,54,0,54
PLST,DE,100030156002014,3,15600,2,2014,14730,Block 2014,39.7055245,-75.5618201,47,47,40,0,0,0,10,2,10003,10003015600,100030156002,100030156002014,47,0,47
PLST,DE,100030156002015,3,15600,2,2015,21797,Block 2015,39.7034546,-75.5606884,64,64,49,0,0,0,10,2,10003,10003015600,100030156002,100030156002015,65,1,65
PLST,DE,100030156002016,3,15600,2,2016,14925,Block 2016,39.6990593,-75.553269,23,23,13,0,0,0,10,2,10003,10003015600,100030156002,100030156002016,23,0,23
PLST,DE,100030156002017,3,15600,2,2017,2678,Block 2017,39.700854,-75.5550033,0,0,0,0,0,0,10,2,10003,10003015600,100030156002,100030156002017,0,0,0
PLST,DE,100030156002018,3,15600,2,2018,29126,Block 2018,39.7005628,-75.5553582,94,94,70,0,0,0,10,2,10003,10003015600,100030156002,100030156002018,94,0,94
PLST,DE,100030156002019,3,15600,2,2019,23550,Block 2019,39.7028633,-75.5577855,78,78,58,0,0,0,10,2,10003,10003015600,100030156002,100030156002019,78,0,78
PLST,DE,100030156002020,3,15600,2,2020,33616,Block 2020,39.7055425,-75.5600329,96,96,76,0,0,0,10,2,10003,10003015600,100030156002,100030156002020,97,1,97
PLST,DE,100030156002021,3,15600,2,2021,3213,Block 2021,39.6981225,-75.5529377,1,1,1,0,0,0,10,2,10003,10003015600,100030156002,100030156002021,1,0,1
PLST,DE,100030156002022,3,15600,2,2022,906,Block 2022,39.6961633,-75.553602,0,0,0,0,0,0,10,2,10003,10003015600,100030156002,100030156002022,0,0,0
PLST,DE,100030156002023,3,15600,2,2023,28501,Block 2023,39.6961288,-75.5563409,0,0,0,0,0,0,10,2,10003,10003015600,100030156002,100030156002023,0,0,0
PLST,DE,100030158021000,3,15802,1,1000,0,Block 1000,39.6797378,-75.5388253,0,0,0,0,0,0,10,2,10003,10003015802,100030158021,100030158021000,0,0,0
PLST,DE,100030158021001,3,15802,1,1001,0,Block 1001,39.6829345,-75.5388965,0,0,0,0,0,0,10,2,10003,10003015802,100030158021,100030158021001,0,0,0
PLST,DE,100030158021002,3,15802,1,1002,525352,Block 1002,39.6917294,-75.5380296,0,0,0,0,0,0,10,2,10003,10003015802,100030158021,100030158021002,0,0,0
PLST,DE,100030158021003,3,15802,1,1003,1294395,Block 1003,39.6804575,-75.5451505,19,19,16,0,0,0,10,2,10003,10003015802,100030158021,100030158021003,21,2,21
PLST,DE,100030158021004,3,15802,1,1004,34431,Block 1004,39.6849392,-75.5490928,49,49,34,0,0,0,10,2,10003,10003015802,100030158021,100030158021004,51,2,51
PLST,DE,100030158021005,3,15802,1,1005,14586,Block 1005,39.6779418,-75.5487853,0,0,0,0,0,0,10,2,10003,10003015802,100030158021,100030158021005,0,0,0
PLST,DE,100030158021006,3,15802,1,1006,251476,Block 1006,39.6821889,-75.5471957,0,0,0,0,0,0,10,2,10003,10003015802,100030158021,100030158021006,0,0,0
PLST,DE,100030158021007,3,15802,1,1007,30349,Block 1007,39.6816892,-75.5516907,65,65,58,0,0,0,10,2,10003,10003015802,100030158021,100030158021007,65,0,65
PLST,DE,100030158021008,3,15802,1,1008,7663,Block 1008,39.6806318,-75.5506985,31,31,20,0,0,0,10,2,10003,10003015802,100030158021,100030158021008,31,0,31
PLST,DE,100030158021009,3,15802,1,1009,49990,Block 1009,39.680314,-75.5548211,38,38,35,0,0,0,10,2,10003,10003015802,100030158021,100030158021009,38,0,38
PLST,DE,100030158021010,3,15802,1,1010,30116,Block 1010,39.6825377,-75.5544075,26,26,20,0,0,0,10,2,10003,10003015802,100030158021,100030158021010,26,0,26
PLST,DE,100030158021011,3,15802,1,1011,54419,Block 1011,39.6845668,-75.5549458,131,131,98,0,0,0,10,2,10003,10003015802,100030158021,100030158021011,133,2,133
PLST,DE,100030158021012,3,15802,1,1012,11966,Block 1012,39.6842074,-75.5537154,65,65,53,0,0,0,10,2,10003,10003015802,100030158021,100030158021012,65,0,65
PLST,DE,100030158021013,3,15802,1,1013,14413,Block 1013,39.6838164,-75.5530017,72,72,47,0,0,0,10,2,10003,10003015802,100030158021,100030158021013,74,2,74
PLST,DE,100030158021014,3,15802,1,1014,15745,Block 1014,39.683435,-75.5522768,93,93,71,0,0,0,10,2,10003,10003015802,100030158021,100030158021014,93,0,93
PLST,DE,100030158021015,3,15802,1,1015,17260,Block 1015,39.6854045,-75.5563324,59,59,40,0,0,0,10,2,10003,10003015802,100030158021,100030158021015,59,0,59
PLST,DE,100030158021016,3,15802,1,1016,1251,Block 1016,39.6857229,-75.5571421,0,0,0,0,0,0,10,2,10003,10003015802,100030158021,100030158021016,0,0,0
PLST,DE,100030158021017,3,15802,1,1017,24889,Block 1017,39.6838393,-75.5563127,22,22,20,0,0,0,10,2,10003,10003015802,100030158021,100030158021017,23,1,23
PLST,DE,100030158021018,3,15802,1,1018,16779,Block 1018,39.6835113,-75.5569228,17,17,16,0,0,0,10,2,10003,10003015802,100030158021,100030158021018,17,0,17
PLST,DE,100030158021019,3,15802,1,1019,19362,Block 1019,39.6833842,-75.5491738,61,61,46,0,0,0,10,2,10003,10003015802,100030158021,100030158021019,62,1,62
PLST,DE,100030158021020,3,15802,1,1020,9100,Block 1020,39.6839115,-75.547991,27,27,19,0,0,0,10,2,10003,10003015802,100030158021,100030158021020,27,0,27
PLST,DE,100030158021021,3,15802,1,1021,13302,Block 1021,39.6821739,-75.5492688,27,27,17,0,0,0,10,2,10003,10003015802,100030158021,100030158021021,27,0,27
PLST,DE,100030158021022,3,15802,1,1022,19789,Block 1022,39.6816957,-75.5506786,81,81,64,0,0,0,10,2,10003,10003015802,100030158021,100030158021022,81,0,81
PLST,DE,100030158022000,3,15802,2,2000,448898,Block 2000,39.6934109,-75.5476067,0,0,0,0,0,0,10,2,10003,10003015802,100030158022,100030158022000,0,0,0
PLST,DE,100030158022001,3,15802,2,2001,181748,Block 2001,39.6876181,-75.5508054,189,189,154,0,0,0,10,2,10003,10003015802,100030158022,100030158022001,192,3,192
PLST,DE,100030158022002,3,15802,2,2002,16941,Block 2002,39.6853614,-75.5515139,70,70,53,0,0,0,10,2,10003,10003015802,100030158022,100030158022002,72,2,72
PLST,DE,100030158022003,3,15802,2,2003,12246,Block 2003,39.6846652,-75.5517675,63,63,43,0,0,0,10,2,10003,10003015802,100030158022,100030158022003,63,0,63
PLST,DE,100030158022004,3,15802,2,2004,10307,Block 2004,39.6923549,-75.5516668,0,0,0,0,0,0,10,2,10003,10003015802,100030158022,100030158022004,0,0,0
PLST,DE,100030158022005,3,15802,2,2005,2594,Block 2005,39.6923784,-75.5547873,13,13,8,0,0,0,10,2,10003,10003015802,100030158022,100030158022005,13,0,13
PLST,DE,100030158022006,3,15802,2,2006,47799,Block 2006,39.6920513,-75.5527718,120,120,103,0,0,0,10,2,10003,10003015802,100030158022,100030158022006,121,1,121
PLST,DE,100030158022007,3,15802,2,2007,29460,Block 2007,39.6895373,-75.555277,144,144,109,0,0,0,10,2,10003,10003015802,100030158022,100030158022007,145,1,145
PLST,DE,100030158022008,3,15802,2,2008,28045,Block 2008,39.6911988,-75.5522395,124,124,97,0,0,0,10,2,10003,10003015802,100030158022,100030158022008,124,0,124
PLST,DE,100030158022009,3,15802,2,2009,16629,Block 2009,39.6904249,-75.5531045,69,69,51,0,0,0,10,2,10003,10003015802,100030158022,100030158022009,69,0,69
PLST,DE,100030158022010,3,15802,2,2010,32538,Block 2010,39.6893289,-75.5529755,128,128,97,0,0,0,10,2,10003,10003015802,100030158022,100030158022010,128,0,128
PLST,DE,100030158022011,3,15802,2,2011,37793,Block 2011,39.6886931,-75.5524869,165,165,106,0,0,0,10,2,10003,10003015802,100030158022,100030158022011,165,0,165
PLST,DE,100030158022012,3,15802,2,2012,36606,Block 2012,39.6867342,-75.5555591,109,109,81,0,0,0,10,2,10003,10003015802,100030158022,100030158022012,111,2,111
PLST,DE,100030158022013,3,15802,2,2013,30508,Block 2013,39.6891906,-75.554506,126,126,95,0,0,0,10,2,10003,10003015802,100030158022,100030158022013,128,2,128
PLST,DE,100030158022014,3,15802,2,2014,5117,Block 2014,39.6895667,-75.5557827,0,0,0,0,0,0,10,2,10003,10003015802,100030158022,100030158022014,0,0,0
PLST,DE,100030158022015,3,15802,2,2015,2587,Block 2015,39.6870129,-75.5566902,0,0,0,0,0,0,10,2,10003,10003015802,100030158022,100030158022015,0,0,0
PLST,DE,100030158022016,3,15802,2,2016,104768,Block 2016,39.6885026,-75.547951,0,0,0,0,0,0,10,2,10003,10003015802,100030158022,100030158022016,0,0,0
PLST,DE,100030158022017,3,15802,2,2017,18266,Block 2017,39.6854541,-75.553667,73,73,55,0,0,0,10,2,10003,10003015802,100030158022,100030158022017,76,3,76
PLST,DE,100030159001000,3,15900,1,1000,3909,Block 1000,39.6945637,-75.5541578,0,0,0,0,0,0,10,2,10003,10003015900,100030159001,100030159001000,0,0,0
PLST,DE,100030159001001,3,15900,1,1001,333399,Block 1001,39.694941,-75.567109,321,321,270,0,0,0,10,2,10003,10003015900,100030159001,100030159001001,322,1,322
PLST,DE,100030159001002,3,15900,1,1002,28068,Block 1002,39.6928148,-75.5591721,95,95,56,0,0,0,10,2,10003,10003015900,100030159001,100030159001002,95,0,95
PLST,DE,100030159001003,3,15900,1,1003,3149,Block 1003,39.6925779,-75.5548588,0,0,0,0,0,0,10,2,10003,10003015900,100030159001,100030159001003,0,0,0
PLST,DE,100030159001004,3,15900,1,1004,34761,Block 1004,39.6936263,-75.5592377,77,77,51,0,0,0,10,2,10003,10003015900,100030159001,100030159001004,79,2,79
PLST,DE,100030159001005,3,15900,1,1005,19023,Block 1005,39.6952219,-75.5689307,74,74,51,0,0,0,10,2,10003,10003015900,100030159001,100030159001005,74,0,74
PLST,DE,100030159001006,3,15900,1,1006,24189,Block 1006,39.69411,-75.5627927,87,87,70,0,0,0,10,2,10003,10003015900,100030159001,100030159001006,88,1,88
PLST,DE,100030159001007,3,15900,1,1007,38099,Block 1007,39.6943813,-75.5590974,89,89,72,0,0,0,10,2,10003,10003015900,100030159001,100030159001007,92,3,92
PLST,DE,100030159001008,3,15900,1,1008,18310,Block 1008,39.6964732,-75.5699499,0,0,0,0,0,0,10,2,10003,10003015900,100030159001,100030159001008,0,0,0
PLST,DE,100030159001009,3,15900,1,1009,11911,Block 1009,39.6962759,-75.563674,0,0,0,0,0,0,10,2,10003,10003015900,100030159001,100030159001009,0,0,0
PLST,DE,100030159001010,3,15900,1,1010,72790,Block 1010,39.6901036,-75.5580298,10,10,10,0,0,0,10,2,10003,10003015900,100030159001,100030159001010,10,0,10
PLST,DE,100030159001011,3,15900,1,1011,12889,Block 1011,39.6917731,-75.5587663,58,58,43,0,0,0,10,2,10003,10003015900,100030159001,100030159001011,58,0,58
PLST,DE,100030159001012,3,15900,1,1012,17796,Block 1012,39.6927682,-75.5607244,61,61,48,0,0,0,10,2,10003,10003015900,100030159001,100030159001012,61,0,61
PLST,DE,100030159001013,3,15900,1,1013,20219,Block 1013,39.6935221,-75.5621695,52,52,39,0,0,0,10,2,10003,10003015900,100030159001,100030159001013,52,0,52
PLST,DE,100030159001014,3,15900,1,1014,1178,Block 1014,39.6902323,-75.5556905,0,0,0,0,0,0,10,2,10003,10003015900,100030159001,100030159001014,0,0,0
PLST,DE,100030159001015,3,15900,1,1015,1151,Block 1015,39.691043,-75.555405,0,0,0,0,0,0,10,2,10003,10003015900,100030159001,100030159001015,0,0,0
PLST,DE,100030159001016,3,15900,1,1016,17362,Block 1016,39.6921468,-75.5611787,59,59,39,0,0,0,10,2,10003,10003015900,100030159001,100030159001016,60,1,60
PLST,DE,100030159001017,3,15900,1,1017,50000,Block 1017,39.6915574,-75.5613059,86,86,73,0,0,0,10,2,10003,10003015900,100030159001,100030159001017,86,0,86
PLST,DE,100030159001018,3,15900,1,1018,44559,Block 1018,39.6910809,-75.5626381,101,101,73,0,0,0,10,2,10003,10003015900,100030159001,100030159001018,101,0,101
PLST,DE,100030159001019,3,15900,1,1019,27696,Block 1019,39.6887701,-75.5571275,0,0,0,0,0,0,10,2,10003,10003015900,100030159001,100030159001019,0,0,0
PLST,DE,100030159001020,3,15900,1,1020,2376,Block 1020,39.6888283,-75.5561893,0,0,0,0,0,0,10,2,10003,10003015900,100030159001,100030159001020,0,0,0
PLST,DE,100030159002000,3,15900,2,2000,225627,Block 2000,39.687887,-75.561792,301,301,230,0,0,0,10,2,10003,10003015900,100030159002,100030159002000,302,1,302
PLST,DE,100030159002001,3,15900,2,2001,13801,Block 2001,39.689544,-75.5615796,34,34,23,0,0,0,10,2,10003,10003015900,100030159002,100030159002001,34,0,34
PLST,DE,100030159002002,3,15900,2,2002,11797,Block 2002,39.6877095,-75.5641434,35,35,25,0,0,0,10,2,10003,10003015900,100030159002,100030159002002,35,0,35
PLST,DE,100030159002003,3,15900,2,2003,11177,Block 2003,39.6888538,-75.5621117,27,27,23,0,0,0,10,2,10003,10003015900,100030159002,100030159002003,27,0,27
PLST,DE,100030159002004,3,15900,2,2004,24900,Block 2004,39.6863538,-75.561101,66,66,55,0,0,0,10,2,10003,10003015900,100030159002,100030159002004,67,1,67
PLST,DE,100030159002005,3,15900,2,2005,17653,Block 2005,39.6889262,-75.5655046,24,24,19,0,0,0,10,2,10003,10003015900,100030159002,100030159002005,25,1,25
PLST,DE,100030159002006,3,15900,2,2006,13325,Block 2006,39.6881297,-75.5606597,55,55,42,0,0,0,10,2,10003,10003015900,100030159002,100030159002006,55,0,55
PLST,DE,100030159002007,3,15900,2,2007,16289,Block 2007,39.6887977,-75.5600781,46,46,35,0,0,0,10,2,10003,10003015900,100030159002,100030159002007,46,0,46
PLST,DE,100030159002008,3,15900,2,2008,19983,Block 2008,39.68702,-75.5636889,49,49,39,0,0,0,10,2,10003,10003015900,100030159002,100030159002008,50,1,50
PLST,DE,100030159002009,3,15900,2,2009,25881,Block 2009,39.6888508,-75.5673221,83,83,63,0,0,0,10,2,10003,10003015900,100030159002,100030159002009,83,0,83
PLST,DE,100030159002010,3,15900,2,2010,29433,Block 2010,39.687062,-75.5661147,75,75,59,0,0,0,10,2,10003,10003015900,100030159002,100030159002010,75,0,75
PLST,DE,100030159002011,3,15900,2,2011,19070,Block 2011,39.6882279,-75.565926,43,43,34,0,0,0,10,2,10003,10003015900,100030159002,100030159002011,45,2,45
PLST,DE,100030159002012,3,15900,2,2012,5013,Block 2012,39.6857554,-75.5572786,0,0,0,0,0,0,10,2,10003,10003015900,100030159002,100030159002012,0,0,0
PLST,DE,100030159002013,3,15900,2,2013,19154,Block 2013,39.6865527,-75.5673628,62,62,48,0,0,0,10,2,10003,10003015900,100030159002,100030159002013,63,1,63
PLST,DE,100030159003000,3,15900,3,3000,26793,Block 3000,39.6856427,-75.562409,62,62,46,5,0,0,10,2,10003,10003015900,100030159003,100030159003000,62,0,62
PLST,DE,100030159003001,3,15900,3,3001,22627,Block 3001,39.6859197,-75.5640434,52,52,48,0,0,0,10,2,10003,10003015900,100030159003,100030159003001,52,0,52
PLST,DE,100030159003002,3,15900,3,3002,40131,Block 3002,39.6847887,-75.5651123,85,85,69,0,0,0,10,2,10003,10003015900,100030159003,100030159003002,86,1,86
PLST,DE,100030159003003,3,15900,3,3003,19711,Block 3003,39.6847253,-75.5637436,48,48,41,0,0,0,10,2,10003,10003015900,100030159003,100030159003003,48,0,48
PLST,DE,100030159003004,3,15900,3,3004,24720,Block 3004,39.6856633,-75.5611876,67,67,45,0,0,0,10,2,10003,10003015900,100030159003,100030159003004,67,0,67
PLST,DE,100030159003005,3,15900,3,3005,63547,Block 3005,39.6813978,-75.5598505,163,163,130,0,0,0,10,2,10003,10003015900,100030159003,100030159003005,164,1,164
PLST,DE,100030159003006,3,15900,3,3006,21693,Block 3006,39.683564,-75.5615212,84,84,65,0,0,0,10,2,10003,10003015900,100030159003,100030159003006,84,0,84
PLST,DE,100030159003007,3,15900,3,3007,19002,Block 3007,39.6834194,-75.5597701,81,81,66,0,0,0,10,2,10003,10003015900,100030159003,100030159003007,81,0,81
PLST,DE,100030159003008,3,15900,3,3008,23513,Block 3008,39.6827282,-75.5608997,37,37,29,0,0,0,10,2,10003,10003015900,100030159003,100030159003008,37,0,37
PLST,DE,100030159003009,3,15900,3,3009,9107,Block 3009,39.6819185,-75.5600754,37,37,27,0,0,0,10,2,10003,10003015900,100030159003,100030159003009,37,0,37
PLST,DE,100030159003010,3,15900,3,3010,11817,Block 3010,39.6829925,-75.558816,13,13,5,0,0,0,10,2,10003,10003015900,100030159003,100030159003010,13,0,13
PLST,DE,100030159003011,3,15900,3,3011,1453,Block 3011,39.6827322,-75.5583542,0,0,0,0,0,0,10,2,10003,10003015900,100030159003,100030159003011,0,0,0
PLST,DE,100030159003012,3,15900,3,3012,2698,Block 3012,39.6811225,-75.5589205,0,0,0,0,0,0,10,2,10003,10003015900,100030159003,100030159003012,0,0,0
PLST,DE,100030159003013,3,15900,3,3013,5135,Block 3013,39.6780382,-75.5599903,0,0,0,0,0,0,10,2,10003,10003015900,100030159003,100030159003013,0,0,0
PLST,DE,100030159003014,3,15900,3,3014,27600,Block 3014,39.680393,-75.5610035,79,79,52,0,0,0,10,2,10003,10003015900,100030159003,100030159003014,79,0,79
PLST,DE,100030159003015,3,15900,3,3015,8444,Block 3015,39.6814103,-75.5630408,36,36,32,0,0,0,10,2,10003,10003015900,100030159003,100030159003015,36,0,36
PLST,DE,100030159003016,3,15900,3,3016,218132,Block 3016,39.678842,-75.5634286,140,140,123,0,0,0,10,2,10003,10003015900,100030159003,100030159003016,140,0,140
PLST,DE,100030159003017,3,15900,3,3017,4043,Block 3017,39.6818588,-75.5627479,8,8,7,0,0,0,10,2,10003,10003015900,100030159003,100030159003017,8,0,8
PLST,DE,100030159003018,3,15900,3,3018,28838,Block 3018,39.6837139,-75.5651897,80,80,64,0,0,0,10,2,10003,10003015900,100030159003,100030159003018,80,0,80
PLST,DE,100030159003019,3,15900,3,3019,52519,Block 3019,39.6833836,-75.5662899,109,109,83,0,0,0,10,2,10003,10003015900,100030159003,100030159003019,109,0,109
PLST,DE,100030159003020,3,15900,3,3020,19499,Block 3020,39.6813149,-75.5660431,40,40,28,0,0,0,10,2,10003,10003015900,100030159003,100030159003020,41,1,41
